data;precipitacao_total;temperatura_c;umidade_relativa_percent
2022/03/31;0.4;20.5;100
2022/03/31;1.4;20.3;100
2022/03/31;3.0;20.0;100
2022/03/31;1.2;19.7;100
2022/04/01;1.8;19.1;100
2022/04/01;0.6;18.2;100
2022/04/01;0.0;17.8;100
2022/04/01;0.0;17.8;100
2022/04/01;0.0;17.7;100
2022/04/01;0.0;17.7;100
2022/04/01;0.0;17.5;100
2022/04/01;0.0;17.5;100
2022/04/01;0.0;17.3;100
2022/04/01;0.0;17.1;100
2022/04/01;0.0;17.1;100
2022/04/01;0.0;17.6;100
2022/04/01;0.0;18.2;99
2022/04/01;0.0;18.7;98
2022/04/01;0.0;18.7;99
2022/04/01;0.2;18.7;100
2022/04/01;0.0;19.4;100
2022/04/01;0.0;20.3;97
2022/04/01;0.0;20.7;100
2022/04/01;0.4;21.7;96
2022/04/01;0.0;20.6;98
2022/04/01;0.0;20.1;100
2022/04/01;0.0;19.5;100
2022/04/01;0.0;19.0;100
2022/04/02;0.0;18.7;100
2022/04/02;0.0;18.5;100
2022/04/02;0.0;18.0;100
2022/04/02;0.0;17.8;100
2022/04/02;0.0;17.8;99
2022/04/02;0.0;17.4;100
2022/04/02;0.0;17.1;100
2022/04/02;0.0;16.7;100
2022/04/02;0.0;16.5;100
2022/04/02;0.0;16.5;100
2022/04/02;0.0;17.1;100
2022/04/02;0.0;18.8;92
2022/04/02;0.0;20.5;86
2022/04/02;0.0;22.1;80
2022/04/02;0.0;23.5;77
2022/04/02;0.0;24.7;78
2022/04/02;0.0;26.1;74
2022/04/02;0.0;26.0;76
2022/04/02;0.0;26.6;72
2022/04/02;0.0;26.0;74
2022/04/02;0.0;25.2;75
2022/04/02;0.0;24.4;80
2022/04/02;0.0;23.3;82
2022/04/02;0.0;22.1;89
2022/04/03;0.0;21.4;90
2022/04/03;0.0;20.4;93
2022/04/03;0.0;19.7;94
2022/04/03;0.0;19.1;96
2022/04/03;0.0;18.6;98
2022/04/03;0.0;18.4;98
2022/04/03;0.0;18.4;98
2022/04/03;0.0;18.3;98
2022/04/03;0.0;18.0;100
2022/04/03;0.0;18.2;98
2022/04/03;0.0;18.1;99
2022/04/03;0.0;19.5;93
2022/04/03;0.0;21.5;87
2022/04/03;0.0;23.5;76
2022/04/03;0.0;25.7;74
2022/04/03;0.0;27.2;66
2022/04/03;0.0;28.0;64
2022/04/03;0.0;28.6;59
2022/04/03;0.0;29.0;58
2022/04/03;0.0;29.3;57
2022/04/03;0.0;29.0;59
2022/04/03;0.0;26.8;68
2022/04/03;0.0;24.9;77
2022/04/03;0.0;24.2;80
2022/04/04;0.0;24.5;77
2022/04/04;0.0;23.4;89
2022/04/04;0.0;23.2;90
2022/04/04;0.0;23.0;92
2022/04/04;0.0;22.1;98
2022/04/04;0.0;21.9;98
2022/04/04;0.0;21.6;99
2022/04/04;0.0;21.1;100
2022/04/04;0.0;20.9;100
2022/04/04;0.0;20.6;100
2022/04/04;0.0;20.5;100
2022/04/04;0.0;23.0;90
2022/04/04;0.0;24.9;78
2022/04/04;0.0;27.2;69
2022/04/04;0.0;28.2;67
2022/04/04;0.0;29.4;61
2022/04/04;0.0;31.0;58
2022/04/04;0.0;30.5;57
2022/04/04;0.0;31.8;52
2022/04/04;0.0;31.3;54
2022/04/04;0.0;29.5;59
2022/04/04;0.0;25.8;75
2022/04/04;0.0;24.2;90
2022/04/04;0.0;22.8;95
2022/04/05;0.0;22.0;99
2022/04/05;0.0;21.2;99
2022/04/05;0.0;21.2;88
2022/04/05;0.0;21.3;88
2022/04/05;0.0;21.7;81
2022/04/05;0.0;22.4;73
2022/04/05;0.0;21.6;79
2022/04/05;0.0;21.3;84
2022/04/05;0.0;20.3;95
2022/04/05;0.0;20.7;91
2022/04/05;0.0;19.3;100
2022/04/05;0.0;21.4;92
2022/04/05;0.0;23.9;80
2022/04/05;0.0;25.7;75
2022/04/05;0.0;28.0;67
2022/04/05;0.0;29.8;60
2022/04/05;0.0;31.1;60
2022/04/05;0.0;31.0;59
2022/04/05;0.0;30.6;58
2022/04/05;0.0;31.1;55
2022/04/05;0.0;30.6;51
2022/04/05;0.0;28.1;64
2022/04/05;0.0;25.7;77
2022/04/05;0.0;25.4;74
2022/04/06;0.0;24.4;78
2022/04/06;0.0;24.6;80
2022/04/06;0.0;23.7;84
2022/04/06;0.0;23.5;85
2022/04/06;0.0;22.4;93
2022/04/06;0.0;21.7;99
2022/04/06;0.0;21.0;100
2022/04/06;0.0;20.5;100
2022/04/06;0.0;20.0;100
2022/04/06;0.0;19.7;100
2022/04/06;0.0;19.6;100
2022/04/06;0.0;20.3;98
2022/04/06;0.0;21.6;94
2022/04/06;0.0;23.0;81
2022/04/06;0.0;25.0;74
2022/04/06;0.0;27.2;72
2022/04/06;0.0;28.8;66
2022/04/06;0.0;29.4;66
2022/04/06;0.0;30.1;62
2022/04/06;0.0;29.1;61
2022/04/06;0.0;27.9;65
2022/04/06;0.0;26.6;72
2022/04/06;0.0;24.5;83
2022/04/06;0.0;24.1;83
2022/04/07;0.0;23.5;85
2022/04/07;0.0;23.5;81
2022/04/07;0.0;22.6;87
2022/04/07;0.0;21.9;87
2022/04/07;0.0;20.8;92
2022/04/07;0.0;20.4;90
2022/04/07;0.0;19.9;94
2022/04/07;0.0;19.5;94
2022/04/07;0.0;19.0;98
2022/04/07;0.0;18.9;96
2022/04/07;0.0;19.2;90
2022/04/07;0.0;20.5;83
2022/04/07;0.0;22.2;73
2022/04/07;0.0;24.0;69
2022/04/07;0.0;25.8;70
2022/04/07;0.0;27.0;63
2022/04/07;0.0;27.8;59
2022/04/07;0.0;29.2;60
2022/04/07;0.0;29.8;58
2022/04/07;0.0;29.5;58
2022/04/07;0.0;28.6;64
2022/04/07;0.0;27.0;68
2022/04/07;0.0;25.2;75
2022/04/07;0.0;23.8;81
2022/04/08;0.0;23.6;79
2022/04/08;0.0;23.3;79
2022/04/08;0.0;22.7;80
2022/04/08;0.0;21.8;85
2022/04/08;0.0;21.5;86
2022/04/08;0.0;21.2;86
2022/04/08;0.0;20.3;92
2022/04/08;0.0;20.2;92
2022/04/08;0.0;19.6;95
2022/04/08;0.0;19.8;93
2022/04/08;0.0;19.8;93
2022/04/08;0.0;20.7;90
2022/04/08;0.0;21.4;90
2022/04/08;0.0;24.1;74
2022/04/08;0.0;26.0;69
2022/04/08;0.0;28.2;61
2022/04/08;0.0;29.1;62
2022/04/08;0.0;29.8;60
2022/04/08;0.0;30.3;61
2022/04/08;0.0;29.7;60
2022/04/08;0.0;29.7;63
2022/04/08;0.0;28.3;69
2022/04/08;0.0;27.3;73
2022/04/08;0.0;26.8;75
2022/04/09;0.0;22.9;92
2022/04/09;2.8;21.1;100
2022/04/09;0.0;21.5;100
2022/04/09;0.0;21.2;100
2022/04/09;0.0;20.9;100
2022/04/09;0.0;22.2;92
2022/04/09;0.0;21.4;98
2022/04/09;0.0;20.9;100
2022/04/09;0.0;21.1;98
2022/04/09;0.0;21.0;100
2022/04/09;0.0;21.2;97
2022/04/09;0.0;22.2;92
2022/04/09;0.0;23.6;86
2022/04/09;0.0;25.6;78
2022/04/09;0.0;27.0;72
2022/04/09;0.0;28.9;66
2022/04/09;0.0;29.4;67
2022/04/09;0.0;30.3;64
2022/04/09;0.0;30.0;61
2022/04/09;0.0;31.0;54
2022/04/09;0.0;30.3;55
2022/04/09;0.0;28.4;58
2022/04/09;0.0;26.9;67
2022/04/09;0.0;25.5;74
2022/04/10;0.0;24.5;80
2022/04/10;0.0;24.1;80
2022/04/10;0.0;23.7;80
2022/04/10;0.0;23.2;83
2022/04/10;0.0;23.0;83
2022/04/10;0.0;22.2;87
2022/04/10;0.0;21.9;90
2022/04/10;0.0;22.9;86
2022/04/10;0.0;22.3;91
2022/04/10;0.0;21.5;97
2022/04/10;0.0;20.8;100
2022/04/10;0.0;21.3;100
2022/04/10;0.0;22.5;92
2022/04/10;0.0;24.9;83
2022/04/10;0.0;25.9;76
2022/04/10;0.0;28.1;70
2022/04/10;0.0;27.4;71
2022/04/10;0.0;28.1;65
2022/04/10;0.0;28.8;65
2022/04/10;0.0;29.7;60
2022/04/10;0.0;29.0;62
2022/04/10;0.0;26.6;70
2022/04/10;0.0;24.7;75
2022/04/10;0.0;24.4;76
2022/04/11;0.0;23.8;81
2022/04/11;0.0;24.0;79
2022/04/11;0.0;23.5;74
2022/04/11;0.0;23.2;72
2022/04/11;0.0;22.4;74
2022/04/11;0.0;21.2;80
2022/04/11;0.0;20.8;77
2022/04/11;0.0;20.1;81
2022/04/11;0.0;19.9;83
2022/04/11;0.0;19.3;88
2022/04/11;0.0;19.5;87
2022/04/11;0.0;20.4;84
2022/04/11;0.0;22.0;76
2022/04/11;0.0;24.0;68
2022/04/11;0.0;26.0;60
2022/04/11;0.0;27.4;56
2022/04/11;0.0;28.6;54
2022/04/11;0.0;29.2;54
2022/04/11;0.0;29.9;52
2022/04/11;0.0;28.9;57
2022/04/11;0.0;28.6;59
2022/04/11;0.0;21.2;90
2022/04/11;0.6;19.6;100
2022/04/11;0.0;19.6;100
2022/04/12;0.2;19.9;100
2022/04/12;0.0;20.3;100
2022/04/12;0.0;20.2;100
2022/04/12;0.0;21.4;97
2022/04/12;0.0;21.3;96
2022/04/12;0.0;21.4;94
2022/04/12;0.0;20.9;98
2022/04/12;0.0;21.3;93
2022/04/12;0.0;20.9;94
2022/04/12;0.0;20.6;97
2022/04/12;0.0;20.2;100
2022/04/12;0.0;21.0;99
2022/04/12;0.0;22.3;91
2022/04/12;0.0;24.1;85
2022/04/12;0.0;25.7;77
2022/04/12;0.2;27.0;72
2022/04/12;0.0;28.2;67
2022/04/12;0.0;28.2;65
2022/04/12;0.0;29.8;63
2022/04/12;0.0;24.6;78
2022/04/12;0.0;24.5;85
2022/04/12;0.0;22.1;95
2022/04/12;0.0;21.0;100
2022/04/12;0.0;20.7;100
2022/04/13;0.0;20.4;100
2022/04/13;0.0;20.7;100
2022/04/13;0.0;21.0;95
2022/04/13;0.0;21.1;92
2022/04/13;0.0;21.1;92
2022/04/13;0.0;21.2;95
2022/04/13;0.0;20.8;100
2022/04/13;0.4;20.4;100
2022/04/13;6.4;19.4;100
2022/04/13;10.0;19.1;100
2022/04/13;0.2;19.4;100
2022/04/13;0.0;19.7;100
2022/04/13;18.0;19.3;100
2022/04/13;5.0;18.9;100
2022/04/13;1.8;19.0;100
2022/04/13;1.6;19.7;97
2022/04/13;0.2;20.1;100
2022/04/13;0.0;19.9;100
2022/04/13;0.0;20.7;95
2022/04/13;0.0;21.2;99
2022/04/13;0.0;20.6;99
2022/04/13;0.0;20.0;100
2022/04/13;0.0;19.6;100
2022/04/13;0.0;19.5;100
2022/04/14;0.0;19.1;100
2022/04/14;0.0;18.7;100
2022/04/14;0.0;18.7;100
2022/04/14;0.0;19.1;100
2022/04/14;0.0;18.6;100
2022/04/14;0.0;18.9;100
2022/04/14;0.0;18.3;100
2022/04/14;0.0;17.9;100
2022/04/14;0.0;17.8;100
2022/04/14;0.0;18.3;100
2022/04/14;0.0;18.0;100
2022/04/14;0.0;19.6;100
2022/04/14;0.0;21.8;85
2022/04/14;0.0;22.5;90
2022/04/14;0.2;22.5;93
2022/04/14;0.0;24.8;82
2022/04/14;0.0;25.5;73
2022/04/14;0.0;24.8;77
2022/04/14;0.0;26.5;67
2022/04/14;0.0;26.6;69
2022/04/14;0.0;26.4;71
2022/04/14;0.0;24.3;77
2022/04/14;0.8;18.8;93
2022/04/14;0.0;18.6;89
2022/04/15;0.0;19.3;91
2022/04/15;0.0;19.4;92
2022/04/15;0.0;18.6;98
2022/04/15;0.0;18.1;100
2022/04/15;0.0;17.8;98
2022/04/15;0.0;17.0;95
2022/04/15;0.0;16.8;96
2022/04/15;0.0;16.5;94
2022/04/15;0.0;15.9;98
2022/04/15;0.0;15.3;100
2022/04/15;0.0;14.9;96
2022/04/15;0.0;16.2;83
2022/04/15;0.0;17.8;75
2022/04/15;0.0;19.6;72
2022/04/15;0.0;20.3;71
2022/04/15;0.0;22.6;60
2022/04/15;0.0;22.3;58
2022/04/15;0.0;24.1;54
2022/04/15;0.0;23.9;51
2022/04/15;0.0;24.2;48
2022/04/15;0.0;22.3;52
2022/04/15;0.0;19.7;61
2022/04/15;0.0;17.3;72
2022/04/15;0.0;17.1;70
2022/04/16;0.0;16.5;74
2022/04/16;0.0;16.3;75
2022/04/16;0.0;16.7;71
2022/04/16;0.0;15.8;76
2022/04/16;0.0;15.1;70
2022/04/16;0.0;13.9;71
2022/04/16;0.0;13.2;71
2022/04/16;0.0;12.9;72
2022/04/16;0.0;12.7;77
2022/04/16;0.0;12.8;81
2022/04/16;0.0;12.4;90
2022/04/16;0.0;14.1;83
2022/04/16;0.0;16.6;75
2022/04/16;0.0;18.0;70
2022/04/16;0.0;19.9;64
2022/04/16;0.0;21.2;62
2022/04/16;0.0;22.4;55
2022/04/16;0.0;22.5;53
2022/04/16;0.0;23.2;48
2022/04/16;0.0;23.1;52
2022/04/16;0.0;22.2;52
2022/04/16;0.0;19.4;62
2022/04/16;0.0;18.1;66
2022/04/16;0.0;17.6;68
2022/04/17;0.0;17.2;67
2022/04/17;0.0;16.9;69
2022/04/17;0.0;16.3;78
2022/04/17;0.0;15.7;83
2022/04/17;0.0;15.0;91
2022/04/17;0.0;14.5;93
2022/04/17;0.0;14.1;97
2022/04/17;0.0;13.7;100
2022/04/17;0.0;13.6;100
2022/04/17;0.0;13.6;100
2022/04/17;0.0;13.4;100
2022/04/17;0.0;15.7;90
2022/04/17;0.0;17.4;84
2022/04/17;0.0;18.6;77
2022/04/17;0.0;20.3;69
2022/04/17;0.0;22.5;64
2022/04/17;0.0;23.0;54
2022/04/17;0.0;23.6;51
2022/04/17;0.0;24.5;56
2022/04/17;0.0;24.3;47
2022/04/17;0.0;23.4;54
2022/04/17;0.0;21.1;62
2022/04/17;0.0;19.4;65
2022/04/17;0.0;18.8;64
2022/04/18;0.0;18.7;71
2022/04/18;0.0;17.9;77
2022/04/18;0.0;17.3;79
2022/04/18;0.0;16.6;81
2022/04/18;0.0;16.1;82
2022/04/18;0.0;15.7;81
2022/04/18;0.0;15.4;84
2022/04/18;0.0;14.7;91
2022/04/18;0.0;14.3;94
2022/04/18;0.0;14.5;92
2022/04/18;0.0;14.2;95
2022/04/18;0.0;15.7;86
2022/04/18;0.0;17.3;79
2022/04/18;0.0;19.4;74
2022/04/18;0.0;20.6;69
2022/04/18;0.0;22.8;62
2022/04/18;0.0;23.3;55
2022/04/18;0.0;25.7;52
2022/04/18;0.0;26.5;58
2022/04/18;0.0;26.1;56
2022/04/18;0.0;24.8;60
2022/04/18;0.0;21.7;70
2022/04/18;0.0;20.2;74
2022/04/18;0.0;19.8;77
2022/04/19;0.0;19.6;76
2022/04/19;0.0;19.2;78
2022/04/19;0.0;18.0;87
2022/04/19;0.0;17.8;85
2022/04/19;0.0;17.5;86
2022/04/19;0.0;17.4;84
2022/04/19;0.0;16.7;89
2022/04/19;0.0;16.8;88
2022/04/19;0.0;16.2;95
2022/04/19;0.0;16.0;97
2022/04/19;0.0;15.4;100
2022/04/19;0.0;17.4;92
2022/04/19;0.0;18.7;85
2022/04/19;0.0;21.6;72
2022/04/19;0.0;23.5;66
2022/04/19;0.0;25.6;56
2022/04/19;0.0;26.4;56
2022/04/19;0.0;27.5;54
2022/04/19;0.0;28.5;51
2022/04/19;0.0;27.9;51
2022/04/19;0.0;26.8;57
2022/04/19;0.0;24.3;65
2022/04/19;0.0;22.2;75
2022/04/19;0.0;21.4;78
2022/04/20;0.0;20.7;79
2022/04/20;0.0;19.7;87
2022/04/20;0.0;19.4;90
2022/04/20;0.0;21.1;80
2022/04/20;0.0;19.9;90
2022/04/20;0.0;18.9;97
2022/04/20;0.0;18.5;97
2022/04/20;0.0;18.2;97
2022/04/20;0.0;17.5;99
2022/04/20;0.0;16.9;99
2022/04/20;0.0;16.6;100
2022/04/20;0.0;17.9;93
2022/04/20;0.0;19.2;89
2022/04/20;0.0;21.4;82
2022/04/20;0.0;23.5;74
2022/04/20;0.0;24.9;69
2022/04/20;0.0;27.5;62
2022/04/20;0.0;26.1;63
2022/04/20;0.0;26.7;58
2022/04/20;0.0;27.7;49
2022/04/20;0.0;26.6;52
2022/04/20;0.0;23.9;63
2022/04/20;0.0;21.7;66
2022/04/20;0.0;21.7;66
2022/04/21;0.0;20.6;61
2022/04/21;0.0;19.8;66
2022/04/21;0.0;19.5;63
2022/04/21;0.0;18.7;65
2022/04/21;0.0;18.3;69
2022/04/21;0.0;19.4;74
2022/04/21;0.0;19.0;80
2022/04/21;0.0;18.2;87
2022/04/21;0.0;17.7;93
2022/04/21;0.0;17.7;93
2022/04/21;0.0;17.4;94
2022/04/21;0.0;18.6;87
2022/04/21;0.0;20.2;79
2022/04/21;0.0;22.3;73
2022/04/21;0.0;25.0;68
2022/04/21;0.0;25.7;54
2022/04/21;0.0;27.6;55
2022/04/21;0.0;27.8;53
2022/04/21;0.0;28.0;49
2022/04/21;0.0;28.3;42
2022/04/21;0.0;27.6;49
2022/04/21;0.0;24.4;59
2022/04/21;0.0;22.6;66
2022/04/21;0.0;22.3;66
2022/04/22;0.0;22.6;62
2022/04/22;0.0;22.3;61
2022/04/22;0.0;23.3;59
2022/04/22;0.0;21.8;66
2022/04/22;0.0;21.1;71
2022/04/22;0.0;21.7;68
2022/04/22;0.0;21.9;64
2022/04/22;0.0;22.4;60
2022/04/22;0.0;20.8;68
2022/04/22;0.0;21.1;67
2022/04/22;0.0;22.0;63
2022/04/22;0.0;23.2;59
2022/04/22;0.0;23.5;58
2022/04/22;0.0;24.9;57
2022/04/22;0.0;26.2;52
2022/04/22;0.0;27.1;52
2022/04/22;0.0;27.9;49
2022/04/22;0.0;29.5;38
2022/04/22;0.0;29.7;36
2022/04/22;0.0;30.1;35
2022/04/22;0.0;29.1;35
2022/04/22;0.0;27.3;39
2022/04/22;0.0;25.7;44
2022/04/22;0.0;25.0;47
2022/04/23;0.0;25.3;47
2022/04/23;0.0;25.3;48
2022/04/23;0.0;24.7;49
2022/04/23;0.0;24.7;49
2022/04/23;0.0;24.1;49
2022/04/23;0.0;23.6;51
2022/04/23;0.0;23.1;52
2022/04/23;0.0;22.8;55
2022/04/23;0.0;22.9;53
2022/04/23;0.0;22.9;55
2022/04/23;0.0;16.8;98
2022/04/23;1.2;16.5;100
2022/04/23;0.0;17.8;99
2022/04/23;0.0;20.1;84
2022/04/23;0.0;18.7;95
2022/04/23;0.0;19.9;90
2022/04/23;0.0;20.2;86
2022/04/23;0.0;21.3;76
2022/04/23;0.2;23.4;62
2022/04/23;0.0;23.4;66
2022/04/23;0.0;22.6;68
2022/04/23;0.0;21.2;75
2022/04/23;0.0;19.3;87
2022/04/23;0.0;19.9;82
2022/04/24;0.0;19.3;88
2022/04/24;0.0;19.7;86
2022/04/24;0.0;19.5;86
2022/04/24;0.0;18.6;92
2022/04/24;0.0;18.1;96
2022/04/24;0.0;17.7;99
2022/04/24;0.0;17.3;100
2022/04/24;0.0;17.0;100
2022/04/24;0.0;16.3;100
2022/04/24;0.0;17.3;100
2022/04/24;0.0;17.3;100
2022/04/24;0.0;19.7;88
2022/04/24;0.0;21.4;82
2022/04/24;0.0;23.2;76
2022/04/24;0.0;24.6;69
2022/04/24;0.0;25.9;67
2022/04/24;0.0;26.6;64
2022/04/24;0.0;28.1;64
2022/04/24;0.0;28.3;63
2022/04/24;0.0;28.2;63
2022/04/24;0.0;27.8;62
2022/04/24;0.0;25.5;69
2022/04/24;0.0;23.6;83
2022/04/24;0.0;23.5;78
2022/04/25;0.0;22.8;81
2022/04/25;0.0;22.7;82
2022/04/25;0.0;22.2;83
2022/04/25;0.0;21.9;82
2022/04/25;0.0;21.3;83
2022/04/25;0.0;20.3;89
2022/04/25;0.0;19.8;90
2022/04/25;0.0;19.1;94
2022/04/25;0.0;18.5;96
2022/04/25;0.0;18.2;97
2022/04/25;0.0;17.8;99
2022/04/25;0.0;18.9;92
2022/04/25;0.0;20.6;84
2022/04/25;0.0;22.8;73
2022/04/25;0.0;25.7;58
2022/04/25;0.0;26.9;57
2022/04/25;0.0;28.5;53
2022/04/25;0.0;29.2;48
2022/04/25;0.0;29.8;47
2022/04/25;0.0;29.1;50
2022/04/25;0.0;29.0;50
2022/04/25;0.0;27.6;50
2022/04/25;0.0;25.5;58
2022/04/25;0.0;25.2;59
2022/04/26;0.0;23.8;66
2022/04/26;0.0;24.1;66
2022/04/26;0.0;23.5;67
2022/04/26;0.0;23.5;67
2022/04/26;0.0;23.7;65
2022/04/26;0.0;24.0;63
2022/04/26;0.0;23.4;66
2022/04/26;0.0;22.5;74
2022/04/26;0.0;22.9;74
2022/04/26;0.0;23.0;74
2022/04/26;0.0;23.1;74
2022/04/26;0.0;24.3;69
2022/04/26;0.0;25.4;65
2022/04/26;0.0;26.3;64
2022/04/26;0.0;26.7;64
2022/04/26;0.0;28.1;60
2022/04/26;0.0;29.2;56
2022/04/26;0.0;29.9;53
2022/04/26;0.0;29.7;52
2022/04/26;0.0;29.4;51
2022/04/26;0.0;29.1;55
2022/04/26;0.0;27.4;58
2022/04/26;0.0;25.2;67
2022/04/26;0.0;24.9;68
2022/04/27;0.0;24.1;71
2022/04/27;0.0;25.2;66
2022/04/27;0.0;25.2;67
2022/04/27;0.0;23.8;73
2022/04/27;0.0;25.0;62
2022/04/27;0.0;24.8;59
2022/04/27;0.0;24.6;63
2022/04/27;0.0;24.2;65
2022/04/27;0.0;23.6;68
2022/04/27;0.0;23.4;70
2022/04/27;0.0;23.0;73
2022/04/27;0.0;23.9;69
2022/04/27;0.0;25.3;63
2022/04/27;0.0;26.0;62
2022/04/27;0.0;27.1;60
2022/04/27;0.0;28.8;56
2022/04/27;0.0;29.6;49
2022/04/27;0.0;29.6;48
2022/04/27;0.0;29.4;50
2022/04/27;0.0;28.6;53
2022/04/27;0.0;28.1;54
2022/04/27;0.0;26.4;57
2022/04/27;0.0;24.8;65
2022/04/27;0.0;24.2;69
2022/04/28;0.0;25.3;60
2022/04/28;0.0;25.1;60
2022/04/28;0.0;25.6;56
2022/04/28;0.0;25.7;56
2022/04/28;0.0;25.3;57
2022/04/28;0.0;25.1;58
2022/04/28;0.0;24.6;60
2022/04/28;0.0;24.0;63
2022/04/28;0.0;23.8;65
2022/04/28;0.0;23.3;67
2022/04/28;0.0;22.5;71
2022/04/28;0.0;23.4;66
2022/04/28;0.0;24.1;64
2022/04/28;0.0;25.5;61
2022/04/28;0.0;27.5;56
2022/04/28;0.0;28.8;51
2022/04/28;0.0;30.3;47
2022/04/28;0.0;29.8;47
2022/04/28;0.0;28.9;51
2022/04/28;0.0;31.1;41
2022/04/28;0.0;29.7;47
2022/04/28;0.0;27.2;55
2022/04/28;0.0;25.8;59
2022/04/28;0.0;24.3;69
2022/04/29;0.0;23.7;70
2022/04/29;0.0;23.6;70
2022/04/29;0.0;23.5;70
2022/04/29;0.0;23.4;71
2022/04/29;0.0;23.0;72
2022/04/29;0.0;22.3;75
2022/04/29;0.0;20.9;84
2022/04/29;0.0;21.2;80
2022/04/29;0.0;21.0;76
2022/04/29;0.0;21.3;79
2022/04/29;0.0;22.7;74
2022/04/29;0.0;24.4;69
2022/04/29;0.0;26.3;67
2022/04/29;0.0;27.1;62
2022/04/29;0.0;27.6;59
2022/04/29;0.0;29.6;55
2022/04/29;0.0;29.5;51
2022/04/29;0.0;30.0;51
2022/04/29;0.0;27.8;58
2022/04/29;0.0;27.0;64
2022/04/29;0.0;25.9;70
2022/04/29;0.0;25.0;70
2022/04/29;0.0;24.5;75
2022/04/29;0.0;23.7;82
2022/04/30;0.0;22.6;85
2022/04/30;0.0;21.2;90
2022/04/30;0.0;20.1;92
2022/04/30;0.0;19.4;93
2022/04/30;0.0;18.7;93
2022/04/30;0.0;18.2;95
2022/04/30;0.0;17.7;97
2022/04/30;0.0;17.6;98
2022/04/30;0.0;17.4;99
2022/04/30;0.0;17.5;98
2022/04/30;0.0;17.5;99
2022/04/30;0.0;19.1;92
2022/04/30;0.0;20.4;87
2022/04/30;0.0;21.5;80
2022/04/30;0.0;23.7;72
2022/04/30;0.0;25.1;66
2022/04/30;0.0;26.4;61
2022/04/30;0.0;27.0;59
2022/04/30;0.0;27.7;57
2022/04/30;0.0;27.6;57
2022/04/30;0.0;27.0;57
2022/04/30;0.0;25.6;63
2022/04/30;0.0;23.2;75
2022/04/30;0.0;22.6;78
2022/05/01;0.0;23.3;74
2022/05/01;0.0;22.9;75
2022/05/01;0.0;22.8;75
2022/05/01;0.0;21.7;82
2022/05/01;0.0;20.9;86
2022/05/01;0.0;21.0;86
2022/05/01;0.0;20.9;85
2022/05/01;0.0;21.1;82
2022/05/01;0.0;21.9;77
2022/05/01;0.0;21.7;79
2022/05/01;0.0;20.9;86
2022/05/01;1.0;21.2;79
2022/05/01;0.0;22.6;73
2022/05/01;0.0;22.8;72
2022/05/01;0.0;22.9;73
2022/05/01;0.0;23.2;75
2022/05/01;0.2;24.0;81
2022/05/01;0.0;25.8;61
2022/05/01;0.0;25.5;66
2022/05/01;0.0;27.3;56
2022/05/01;0.2;27.9;56
2022/05/01;0.0;23.9;74
2022/05/01;0.0;24.1;77
2022/05/01;0.0;23.5;79
2022/05/02;0.0;23.6;76
2022/05/02;0.0;22.9;78
2022/05/02;0.0;23.4;66
2022/05/02;0.0;22.9;71
2022/05/02;0.0;20.8;86
2022/05/02;0.0;22.0;69
2022/05/02;0.0;22.2;67
2022/05/02;0.0;22.4;62
2022/05/02;0.0;22.8;59
2022/05/02;0.0;22.5;60
2022/05/02;0.0;22.1;63
2022/05/02;0.0;24.1;63
2022/05/02;0.0;24.2;64
2022/05/02;0.0;25.2;62
2022/05/02;0.0;27.6;56
2022/05/02;0.0;28.5;52
2022/05/02;0.0;29.2;52
2022/05/02;0.0;30.0;47
2022/05/02;0.0;28.4;51
2022/05/02;0.0;28.0;49
2022/05/02;0.0;27.3;51
2022/05/02;0.0;26.1;57
2022/05/02;0.0;24.3;63
2022/05/02;0.0;23.8;60
2022/05/03;0.0;23.7;58
2022/05/03;0.0;24.4;52
2022/05/03;0.0;23.9;53
2022/05/03;0.0;24.1;52
2022/05/03;0.0;23.7;54
2022/05/03;0.0;24.3;51
2022/05/03;0.0;23.8;54
2022/05/03;0.0;23.7;56
2022/05/03;0.0;23.7;55
2022/05/03;0.0;23.6;55
2022/05/03;0.0;23.5;55
2022/05/03;0.0;23.7;58
2022/05/03;0.0;24.4;57
2022/05/03;0.0;25.9;54
2022/05/03;0.0;27.9;47
2022/05/03;0.0;29.5;44
2022/05/03;0.0;29.8;39
2022/05/03;0.0;30.6;36
2022/05/03;0.0;30.5;36
2022/05/03;0.0;30.2;35
2022/05/03;0.0;29.7;38
2022/05/03;0.0;27.6;41
2022/05/03;0.0;27.2;42
2022/05/03;0.0;24.6;68
2022/05/04;0.0;23.4;81
2022/05/04;0.0;20.7;97
2022/05/04;0.0;19.5;99
2022/05/04;1.0;18.9;100
2022/05/04;1.6;18.6;100
2022/05/04;1.2;18.2;100
2022/05/04;1.0;17.0;100
2022/05/04;0.4;15.7;100
2022/05/04;0.0;14.6;100
2022/05/04;0.2;14.4;100
2022/05/04;0.2;14.2;100
2022/05/04;0.0;13.5;100
2022/05/04;0.0;13.8;100
2022/05/04;0.0;15.4;97
2022/05/04;0.0;15.0;85
2022/05/04;0.0;16.9;68
2022/05/04;0.0;18.8;64
2022/05/04;0.0;17.8;62
2022/05/04;0.0;19.5;54
2022/05/04;0.0;17.7;62
2022/05/04;0.0;17.7;64
2022/05/04;0.0;15.6;72
2022/05/04;0.0;15.7;73
2022/05/04;0.0;15.3;79
2022/05/05;0.0;15.0;83
