data;precipitacao_total;temperatura_c;umidade_relativa_percent
2024/03/16;0.0;27.6;64.0
2024/03/16;0.0;25.8;72.0
2024/03/16;0.0;25.5;73.0
2024/03/16;0.0;26.0;71.0
2024/03/16;0.0;25.9;72.0
2024/03/16;0.0;26.1;71.0
2024/03/16;0.0;25.8;72.0
2024/03/16;0.0;25.8;72.0
2024/03/16;0.0;27.4;68.0
2024/03/16;0.0;28.8;64.0
2024/03/16;0.0;30.7;60.0
2024/03/16;0.0;31.3;57.0
2024/03/16;0.0;32.2;53.0
2024/03/16;0.0;33.3;48.0
2024/03/16;0.0;34.4;40.0
2024/03/16;0.0;34.9;38.0
2024/03/16;0.0;34.7;39.0
2024/03/16;0.0;34.4;40.0
2024/03/16;0.0;32.5;44.0
2024/03/16;0.0;30.1;53.0
2024/03/16;0.0;30.2;50.0
2024/03/17;0.0;28.3;60.0
2024/03/17;0.0;27.9;63.0
2024/03/17;0.0;28.2;61.0
2024/03/17;20.2;23.1;93.0
2024/03/17;3.0;24.5;89.0
2024/03/17;1.8;25.5;81.0
2024/03/17;0.0;25.1;82.0
2024/03/17;0.0;25.1;82.0
2024/03/17;0.0;24.8;84.0
2024/03/17;0.0;24.8;83.0
2024/03/17;0.0;24.7;83.0
2024/03/17;0.0;25.7;80.0
2024/03/17;0.0;26.3;77.0
2024/03/17;0.0;26.6;78.0
2024/03/17;0.0;28.7;69.0
2024/03/17;0.0;29.6;65.0
2024/03/17;0.0;32.0;52.0
2024/03/17;0.0;32.2;55.0
2024/03/17;0.0;30.1;61.0
2024/03/17;17.2;22.9;96.0
2024/03/17;8.6;22.4;97.0
2024/03/17;0.2;22.8;96.0
2024/03/17;0.8;23.2;95.0
2024/03/17;12.6;22.6;97.0
2024/03/18;2.6;22.5;97.0
2024/03/18;0.4;23.0;96.0
2024/03/18;0.0;22.9;95.0
2024/03/18;0.0;23.6;85.0
2024/03/18;0.0;22.3;93.0
2024/03/18;0.0;22.5;96.0
2024/03/18;0.0;22.7;92.0
2024/03/18;0.0;23.5;83.0
2024/03/18;0.0;22.3;93.0
2024/03/18;0.0;21.9;95.0
2024/03/18;0.0;22.4;95.0
2024/03/18;0.0;24.5;83.0
2024/03/18;0.0;26.6;75.0
2024/03/18;0.0;26.8;71.0
2024/03/18;0.0;27.7;73.0
2024/03/18;0.2;29.6;63.0
2024/03/18;0.0;28.9;64.0
2024/03/18;0.0;29.9;64.0
2024/03/18;0.0;30.3;62.0
2024/03/18;0.0;31.8;59.0
2024/03/18;0.0;31.4;58.0
2024/03/18;0.0;29.2;67.0
2024/03/18;0.0;28.0;72.0
2024/03/18;0.0;28.3;69.0
2024/03/19;0.0;25.6;80.0
2024/03/19;0.0;24.6;85.0
2024/03/19;0.0;24.8;84.0
2024/03/19;0.0;25.1;83.0
2024/03/19;0.0;24.6;86.0
2024/03/19;0.0;25.4;82.0
2024/03/19;0.0;25.2;83.0
2024/03/19;0.0;25.1;76.0
2024/03/19;0.0;24.7;71.0
2024/03/19;0.0;24.6;78.0
2024/03/19;0.0;24.7;82.0
2024/03/19;0.0;26.9;77.0
2024/03/19;0.0;28.7;72.0
2024/03/19;0.0;30.1;66.0
2024/03/19;0.0;30.3;66.0
2024/03/19;0.0;31.7;59.0
2024/03/19;0.0;32.9;56.0
2024/03/19;0.0;33.3;48.0
2024/03/19;0.0;33.4;48.0
2024/03/19;0.0;31.2;59.0
2024/03/19;0.0;30.1;65.0
2024/03/19;0.0;29.1;67.0
2024/03/19;0.0;27.6;74.0
2024/03/19;0.0;27.0;69.0
2024/03/20;0.0;26.3;75.0
2024/03/20;10.2;22.5;94.0
2024/03/20;1.6;21.6;95.0
2024/03/20;1.2;22.3;91.0
2024/03/20;0.0;22.3;93.0
2024/03/20;0.0;22.4;92.0
2024/03/20;0.0;22.8;89.0
2024/03/20;0.2;22.1;94.0
2024/03/20;0.0;22.1;93.0
2024/03/20;0.0;22.0;92.0
2024/03/20;0.0;22.1;96.0
2024/03/20;0.0;22.5;94.0
2024/03/20;0.0;24.7;88.0
2024/03/20;0.0;27.7;70.0
2024/03/20;0.0;29.5;62.0
2024/03/20;0.0;28.6;66.0
2024/03/20;0.0;30.4;58.0
2024/03/20;0.0;31.3;56.0
2024/03/20;0.0;31.9;52.0
2024/03/20;0.0;31.5;53.0
2024/03/20;0.0;30.5;52.0
2024/03/20;0.0;28.4;61.0
2024/03/20;0.0;27.7;65.0
2024/03/20;0.0;27.4;66.0
2024/03/21;0.0;27.7;66.0
2024/03/21;0.0;26.4;76.0
2024/03/21;0.0;27.3;69.0
2024/03/21;0.0;27.3;68.0
2024/03/21;0.0;27.0;69.0
2024/03/21;0.0;26.9;69.0
2024/03/21;0.0;26.6;70.0
2024/03/21;0.0;26.3;72.0
2024/03/21;0.0;25.4;79.0
2024/03/21;0.0;25.1;80.0
2024/03/21;0.0;25.0;82.0
2024/03/21;0.0;26.0;79.0
2024/03/21;0.0;27.5;74.0
2024/03/21;0.0;28.5;71.0
2024/03/21;0.0;30.2;67.0
2024/03/21;0.0;31.3;61.0
2024/03/21;0.0;32.1;53.0
2024/03/21;0.0;33.0;53.0
2024/03/21;0.0;30.9;59.0
2024/03/21;2.0;23.3;88.0
2024/03/21;0.2;25.4;82.0
2024/03/21;0.0;24.6;85.0
2024/03/21;9.6;22.2;95.0
2024/03/21;4.6;22.0;96.0
2024/03/22;0.2;22.1;93.0
2024/03/22;0.0;22.3;92.0
2024/03/22;0.0;23.2;81.0
2024/03/22;0.0;23.5;82.0
2024/03/22;0.0;22.3;94.0
2024/03/22;0.0;22.4;93.0
2024/03/22;0.0;22.5;94.0
2024/03/22;0.0;22.1;95.0
2024/03/22;0.0;22.1;96.0
2024/03/22;0.0;22.1;96.0
2024/03/22;0.0;22.1;95.0
2024/03/22;0.2;21.6;91.0
2024/03/22;0.0;23.2;79.0
2024/03/22;0.0;25.0;75.0
2024/03/22;0.0;25.7;78.0
2024/03/22;0.2;26.5;72.0
2024/03/22;0.0;26.5;73.0
2024/03/22;0.0;25.6;74.0
2024/03/22;0.0;24.8;75.0
2024/03/22;0.0;24.2;76.0
2024/03/22;0.0;23.9;75.0
2024/03/22;0.0;23.6;72.0
2024/03/22;0.0;23.3;70.0
2024/03/22;0.0;22.6;73.0
2024/03/23;0.0;21.8;72.0
2024/03/23;0.0;21.0;75.0
2024/03/23;0.0;20.4;76.0
2024/03/23;0.0;20.0;77.0
2024/03/23;0.0;19.7;75.0
2024/03/23;0.0;19.3;77.0
2024/03/23;0.0;19.0;78.0
2024/03/23;0.0;18.7;80.0
2024/03/23;0.0;18.8;81.0
2024/03/23;0.0;18.8;81.0
2024/03/23;0.0;18.8;81.0
2024/03/23;0.0;19.2;80.0
2024/03/23;0.0;20.0;76.0
2024/03/23;0.0;20.1;76.0
2024/03/23;0.0;21.3;72.0
2024/03/23;0.0;23.3;66.0
2024/03/23;0.0;22.6;69.0
2024/03/23;0.0;22.2;71.0
2024/03/23;0.0;22.0;71.0
2024/03/23;0.0;22.0;73.0
2024/03/23;0.0;21.7;72.0
2024/03/23;0.0;21.1;73.0
2024/03/23;0.0;20.7;77.0
2024/03/23;0.0;20.3;78.0
2024/03/24;0.0;19.6;82.0
2024/03/24;0.0;18.9;88.0
2024/03/24;0.0;19.1;86.0
2024/03/24;0.0;19.2;84.0
2024/03/24;0.0;19.2;82.0
2024/03/24;0.0;19.2;82.0
2024/03/24;0.0;19.2;81.0
2024/03/24;0.0;19.0;83.0
2024/03/24;0.0;18.8;84.0
2024/03/24;0.4;17.7;94.0
2024/03/24;0.8;17.7;93.0
2024/03/24;0.4;17.9;94.0
2024/03/24;0.2;18.5;93.0
2024/03/24;0.0;19.7;90.0
2024/03/24;0.0;20.5;88.0
2024/03/24;0.0;20.9;89.0
2024/03/24;0.0;21.5;87.0
2024/03/24;0.0;21.8;84.0
2024/03/24;0.0;21.7;85.0
2024/03/24;0.0;21.7;85.0
2024/03/24;0.0;21.4;85.0
2024/03/24;0.0;21.2;87.0
2024/03/24;0.0;20.8;90.0
2024/03/24;0.0;20.6;92.0
2024/03/25;0.0;20.4;92.0
2024/03/25;0.0;20.1;93.0
2024/03/25;0.0;20.1;92.0
2024/03/25;0.0;20.1;91.0
2024/03/25;0.0;20.3;90.0
2024/03/25;0.0;19.9;92.0
2024/03/25;0.0;19.7;92.0
2024/03/25;0.0;19.6;92.0
2024/03/25;0.0;19.2;94.0
2024/03/25;0.0;19.3;93.0
2024/03/25;0.0;19.3;93.0
2024/03/25;0.0;19.8;92.0
2024/03/25;0.0;21.0;86.0
2024/03/25;0.0;23.5;75.0
2024/03/25;0.0;25.3;72.0
2024/03/25;0.0;27.0;63.0
2024/03/25;0.0;27.5;62.0
2024/03/25;0.0;27.5;55.0
2024/03/25;0.0;28.5;53.0
2024/03/25;0.0;28.8;57.0
2024/03/25;0.0;28.5;55.0
2024/03/25;0.0;26.2;63.0
2024/03/25;0.0;24.6;71.0
2024/03/25;0.0;23.8;75.0
2024/03/26;0.0;23.5;76.0
2024/03/26;0.0;23.4;72.0
2024/03/26;0.0;23.6;70.0
2024/03/26;0.0;22.6;76.0
2024/03/26;0.0;22.3;79.0
2024/03/26;0.0;21.6;84.0
2024/03/26;0.0;21.2;86.0
2024/03/26;0.0;20.7;87.0
2024/03/26;0.0;20.6;85.0
2024/03/26;0.0;20.3;85.0
2024/03/26;0.0;20.4;86.0
2024/03/26;0.0;21.1;82.0
2024/03/26;0.0;22.2;78.0
2024/03/26;0.0;22.9;78.0
2024/03/26;0.0;22.8;80.0
2024/03/26;0.0;24.5;75.0
2024/03/26;0.0;24.9;72.0
2024/03/26;0.0;26.1;70.0
2024/03/26;0.0;25.3;71.0
2024/03/26;0.0;25.6;71.0
2024/03/26;0.0;24.8;74.0
2024/03/26;0.0;23.1;76.0
2024/03/26;0.0;22.6;75.0
2024/03/26;0.0;23.2;70.0
2024/03/27;0.0;22.3;79.0
2024/03/27;1.4;20.8;93.0
2024/03/27;0.0;21.2;90.0
2024/03/27;0.0;20.8;93.0
2024/03/27;5.2;20.1;95.0
2024/03/27;1.2;20.1;95.0
2024/03/27;0.8;19.6;95.0
2024/03/27;0.0;19.4;94.0
2024/03/27;0.0;19.3;93.0
2024/03/27;0.0;19.2;91.0
2024/03/27;0.0;19.1;90.0
2024/03/27;0.0;19.5;89.0
2024/03/27;0.0;20.8;85.0
2024/03/27;0.0;21.8;83.0
2024/03/27;0.0;22.7;78.0
2024/03/27;0.0;22.2;81.0
2024/03/27;0.0;22.7;77.0
2024/03/27;0.0;23.4;73.0
2024/03/27;0.0;23.2;74.0
2024/03/27;0.0;23.4;76.0
2024/03/27;0.0;23.0;75.0
2024/03/27;0.0;22.7;78.0
2024/03/27;0.0;22.2;81.0
2024/03/27;0.0;22.0;83.0
2024/03/28;0.0;21.3;88.0
2024/03/28;0.0;21.2;87.0
2024/03/28;0.0;20.7;88.0
2024/03/28;0.0;20.6;85.0
2024/03/28;0.0;20.6;82.0
2024/03/28;0.0;20.1;85.0
2024/03/28;0.0;19.8;87.0
2024/03/28;0.0;19.2;90.0
2024/03/28;0.0;19.1;92.0
2024/03/28;0.0;19.3;91.0
2024/03/28;0.0;19.0;95.0
2024/03/28;0.0;19.9;92.0
2024/03/28;0.0;21.5;85.0
2024/03/28;0.0;22.3;81.0
2024/03/28;0.0;23.9;74.0
2024/03/28;0.0;23.5;76.0
2024/03/28;0.0;24.2;72.0
2024/03/28;0.0;24.7;70.0
2024/03/28;0.0;24.3;74.0
2024/03/28;0.0;24.8;74.0
2024/03/28;0.0;26.1;65.0
2024/03/28;0.0;24.1;73.0
2024/03/28;0.0;22.3;84.0
2024/03/28;0.0;22.5;80.0
2024/03/29;0.0;22.4;79.0
2024/03/29;0.0;22.7;76.0
2024/03/29;0.0;21.8;86.0
2024/03/29;0.0;21.4;86.0
2024/03/29;0.0;21.0;88.0
2024/03/29;0.0;20.5;90.0
2024/03/29;0.0;20.4;92.0
2024/03/29;0.0;20.0;94.0
2024/03/29;0.0;20.0;93.0
2024/03/29;0.0;19.5;95.0
2024/03/29;0.0;19.4;94.0
2024/03/29;0.0;19.9;93.0
2024/03/29;0.0;20.9;90.0
2024/03/29;0.0;21.6;88.0
2024/03/29;0.0;23.1;84.0
2024/03/29;0.0;24.0;81.0
2024/03/29;0.0;24.0;80.0
2024/03/29;0.0;24.9;77.0
2024/03/29;0.0;24.3;78.0
2024/03/29;0.0;24.1;78.0
2024/03/29;0.0;24.3;78.0
2024/03/29;0.0;23.3;83.0
2024/03/29;0.0;22.4;85.0
2024/03/29;0.0;22.9;81.0
2024/03/30;0.2;22.3;84.0
2024/03/30;0.0;22.7;82.0
2024/03/30;0.0;22.9;79.0
2024/03/30;0.0;22.8;79.0
2024/03/30;0.0;22.5;81.0
2024/03/30;0.0;22.4;83.0
2024/03/30;0.0;22.4;81.0
2024/03/30;0.0;21.1;88.0
2024/03/30;0.0;20.4;94.0
2024/03/30;0.0;20.2;93.0
2024/03/30;0.0;20.3;92.0
2024/03/30;0.0;21.9;87.0
2024/03/30;0.0;22.4;83.0
2024/03/30;0.0;23.0;81.0
2024/03/30;0.0;23.8;80.0
2024/03/30;0.0;24.6;81.0
2024/03/30;0.0;27.3;70.0
2024/03/30;0.0;27.4;67.0
2024/03/30;0.0;28.1;64.0
2024/03/30;0.0;28.5;62.0
2024/03/30;0.0;27.8;64.0
2024/03/30;0.0;26.5;70.0
2024/03/30;0.0;25.4;74.0
2024/03/30;0.0;25.2;75.0
2024/03/31;0.0;25.3;72.0
2024/03/31;0.0;25.1;73.0
2024/03/31;0.0;24.2;78.0
2024/03/31;0.0;24.3;78.0
2024/03/31;0.0;24.1;78.0
2024/03/31;0.0;23.2;83.0
2024/03/31;0.0;21.5;92.0
2024/03/31;0.0;22.2;81.0
2024/03/31;0.0;22.1;76.0
2024/03/31;0.0;21.5;80.0
2024/03/31;0.0;20.9;83.0
2024/03/31;0.0;24.2;75.0
2024/03/31;0.0;25.4;74.0
2024/03/31;0.0;27.2;68.0
2024/03/31;0.0;28.4;56.0
2024/03/31;0.0;29.1;53.0
2024/03/31;0.0;30.0;48.0
2024/03/31;0.0;30.9;40.0
2024/03/31;0.0;31.3;38.0
2024/03/31;0.0;30.8;37.0
2024/03/31;0.0;30.7;39.0
2024/03/31;0.0;28.1;49.0
2024/03/31;0.0;26.3;52.0
2024/03/31;0.0;26.0;55.0
2024/04/01;0.0;25.7;55.0
2024/04/01;0.0;26.8;52.0
2024/04/01;0.0;26.7;52.0
2024/04/01;0.0;26.6;55.0
2024/04/01;0.0;25.5;62.0
2024/04/01;0.0;23.7;70.0
2024/04/01;0.0;23.6;70.0
2024/04/01;0.0;22.8;78.0
2024/04/01;0.0;22.2;73.0
2024/04/01;0.0;22.5;64.0
2024/04/01;0.0;23.2;60.0
2024/04/01;0.0;24.7;55.0
2024/04/01;0.0;26.1;51.0
2024/04/01;0.0;27.1;45.0
2024/04/01;0.0;28.3;46.0
2024/04/01;0.0;29.3;45.0
2024/04/01;0.0;29.3;44.0
2024/04/01;0.0;28.7;46.0
2024/04/01;0.0;29.1;49.0
2024/04/01;0.0;28.5;52.0
2024/04/01;0.0;27.8;54.0
2024/04/01;0.0;26.4;59.0
2024/04/01;0.0;24.0;82.0
2024/04/01;0.2;23.3;88.0
2024/04/02;0.2;23.1;88.0
2024/04/02;0.0;22.5;88.0
2024/04/02;0.0;22.3;92.0
2024/04/02;0.0;21.8;93.0
2024/04/02;0.0;21.6;94.0
2024/04/02;0.2;21.4;96.0
2024/04/02;0.0;21.0;96.0
2024/04/02;0.2;20.9;95.0
2024/04/02;0.0;21.0;92.0
2024/04/02;0.0;21.2;88.0
2024/04/02;0.0;21.2;90.0
2024/04/02;0.0;22.9;81.0
2024/04/02;0.0;25.4;73.0
2024/04/02;0.0;25.8;71.0
2024/04/02;0.0;27.4;64.0
2024/04/02;0.0;28.7;62.0
2024/04/02;0.0;28.3;64.0
2024/04/02;0.0;29.4;54.0
2024/04/02;0.0;30.0;56.0
2024/04/02;0.0;29.3;57.0
2024/04/02;0.2;27.6;62.0
2024/04/02;0.0;26.0;70.0
2024/04/02;0.0;26.1;68.0
2024/04/02;0.0;26.1;67.0
2024/04/03;0.0;25.4;68.0
2024/04/03;0.0;25.0;72.0
2024/04/03;0.0;25.0;71.0
2024/04/03;0.0;24.1;76.0
2024/04/03;0.0;24.3;76.0
2024/04/03;0.0;23.3;79.0
2024/04/03;0.0;24.0;76.0
2024/04/03;0.0;23.2;75.0
2024/04/03;0.0;23.4;72.0
2024/04/03;0.0;22.4;77.0
2024/04/03;0.0;23.1;74.0
2024/04/03;0.0;24.7;75.0
2024/04/03;0.0;25.9;69.0
2024/04/03;0.0;27.8;67.0
2024/04/03;0.0;28.9;60.0
2024/04/03;0.0;29.7;55.0
2024/04/03;0.0;29.1;58.0
2024/04/03;0.0;29.1;53.0
2024/04/03;0.0;30.2;52.0
2024/04/03;0.0;30.5;50.0
2024/04/03;0.0;29.8;51.0
2024/04/03;0.0;28.4;55.0
2024/04/03;0.0;26.9;61.0
2024/04/03;0.0;27.5;59.0
2024/04/04;0.0;26.6;62.0
2024/04/04;0.0;25.1;68.0
2024/04/04;0.0;25.1;67.0
2024/04/04;0.0;25.1;65.0
2024/04/04;0.0;25.4;63.0
2024/04/04;0.0;24.9;64.0
2024/04/04;0.0;24.6;64.0
2024/04/04;0.0;23.8;69.0
2024/04/04;0.0;22.9;75.0
2024/04/04;0.0;22.7;75.0
2024/04/04;0.0;22.7;77.0
2024/04/04;0.0;24.1;74.0
2024/04/04;0.0;25.7;68.0
2024/04/04;0.0;26.8;65.0
2024/04/04;0.0;28.9;56.0
2024/04/04;0.0;29.5;52.0
2024/04/04;0.0;30.8;47.0
2024/04/04;0.0;30.9;49.0
2024/04/04;0.0;30.8;47.0
2024/04/04;0.0;31.3;47.0
2024/04/04;0.0;30.4;50.0
2024/04/04;0.0;28.8;56.0
2024/04/04;0.0;27.4;59.0
2024/04/04;0.0;26.5;64.0
2024/04/05;0.0;26.5;63.0
2024/04/05;0.0;26.2;63.0
2024/04/05;0.0;25.6;64.0
2024/04/05;0.0;25.8;63.0
2024/04/05;0.0;25.5;64.0
2024/04/05;0.0;25.0;64.0
2024/04/05;0.0;24.7;66.0
2024/04/05;0.0;24.7;69.0
2024/04/05;0.0;24.1;71.0
2024/04/05;0.0;23.3;77.0
2024/04/05;0.0;24.2;73.0
2024/04/05;0.0;25.3;66.0
2024/04/05;0.0;26.7;63.0
2024/04/05;0.0;28.3;61.0
2024/04/05;0.0;30.6;57.0
2024/04/05;0.0;31.3;50.0
2024/04/05;0.0;31.2;47.0
2024/04/05;1.4;26.6;77.0
2024/04/05;4.2;24.1;81.0
2024/04/05;0.2;26.4;70.0
2024/04/05;0.0;28.6;62.0
2024/04/05;0.0;26.8;59.0
2024/04/05;0.0;25.6;64.0
2024/04/05;0.0;25.4;69.0
2024/04/06;0.0;24.4;77.0
2024/04/06;0.0;24.8;72.0
2024/04/06;0.0;25.8;64.0
2024/04/06;0.0;25.5;66.0
2024/04/06;0.0;25.4;65.0
2024/04/06;0.0;23.5;76.0
2024/04/06;0.0;22.3;77.0
2024/04/06;0.0;21.6;78.0
2024/04/06;0.0;21.1;81.0
2024/04/06;0.0;20.4;88.0
2024/04/06;0.0;20.7;80.0
2024/04/06;0.0;22.3;72.0
2024/04/06;0.0;24.2;65.0
2024/04/06;0.0;25.1;63.0
2024/04/06;0.0;26.7;58.0
2024/04/06;0.0;27.8;54.0
2024/04/06;0.0;28.7;49.0
2024/04/06;0.0;29.3;48.0
2024/04/06;0.0;30.1;48.0
2024/04/06;0.0;29.7;46.0
2024/04/06;0.0;29.4;42.0
2024/04/06;0.0;27.4;56.0
2024/04/06;0.0;24.8;64.0
2024/04/06;0.0;23.0;69.0
2024/04/07;0.0;21.7;73.0
2024/04/07;0.0;20.6;77.0
2024/04/07;0.0;19.8;79.0
2024/04/07;0.0;19.3;81.0
2024/04/07;0.0;18.8;83.0
2024/04/07;0.0;18.7;84.0
2024/04/07;0.0;18.8;85.0
2024/04/07;0.0;18.7;86.0
2024/04/07;0.0;18.3;89.0
2024/04/07;0.0;18.5;89.0
2024/04/07;0.0;18.6;89.0
2024/04/07;0.0;20.4;81.0
2024/04/07;0.0;22.5;74.0
2024/04/07;0.0;25.3;63.0
2024/04/07;0.0;26.6;61.0
2024/04/07;0.0;28.1;57.0
2024/04/07;0.0;29.0;58.0
2024/04/07;0.0;28.4;57.0
2024/04/07;0.0;28.9;58.0
2024/04/07;0.0;28.9;56.0
2024/04/07;0.0;29.4;56.0
2024/04/07;0.0;27.1;64.0
2024/04/07;0.0;26.1;66.0
2024/04/07;0.0;25.8;69.0
2024/04/08;0.0;26.1;67.0
2024/04/08;0.0;26.3;64.0
2024/04/08;0.0;24.7;74.0
2024/04/08;0.0;24.9;71.0
2024/04/08;0.0;25.0;70.0
2024/04/08;1.4;22.2;89.0
2024/04/08;13.8;21.1;96.0
2024/04/08;24.2;20.6;97.0
2024/04/08;35.0;19.8;97.0
2024/04/08;0.6;20.8;91.0
2024/04/08;0.0;21.4;89.0
2024/04/08;0.0;22.4;87.0
2024/04/08;0.0;23.3;82.0
2024/04/08;0.0;24.2;81.0
2024/04/08;0.0;25.4;77.0
2024/04/08;0.0;27.3;71.0
2024/04/08;0.0;28.7;64.0
2024/04/08;0.0;28.8;58.0
2024/04/08;0.0;28.5;62.0
2024/04/08;0.0;27.0;68.0
2024/04/08;0.0;26.1;75.0
2024/04/08;1.4;23.6;91.0
2024/04/08;0.4;22.4;96.0
2024/04/08;0.0;22.4;97.0
2024/04/09;0.0;22.5;97.0
2024/04/09;0.0;22.2;93.0
2024/04/09;8.4;21.8;95.0
2024/04/09;0.2;21.6;94.0
2024/04/09;0.0;21.3;93.0
2024/04/09;0.0;21.6;91.0
2024/04/09;9.6;21.0;94.0
2024/04/09;3.8;20.7;97.0
2024/04/09;15.6;20.7;96.0
2024/04/09;2.8;20.4;96.0
2024/04/09;1.2;20.4;97.0
2024/04/09;0.8;20.7;95.0
2024/04/09;0.0;21.7;90.0
2024/04/09;0.0;22.9;84.0
2024/04/09;0.0;22.8;85.0
2024/04/09;0.0;24.0;78.0
2024/04/09;0.0;24.9;76.0
2024/04/09;0.0;26.4;74.0
2024/04/09;0.0;26.7;73.0
2024/04/09;0.0;27.0;73.0
2024/04/09;0.0;26.3;75.0
2024/04/09;0.0;24.4;82.0
2024/04/09;0.0;23.6;82.0
2024/04/09;0.0;24.2;81.0
2024/04/10;0.0;23.9;83.0
2024/04/10;0.0;24.0;84.0
2024/04/10;0.0;23.3;86.0
2024/04/10;0.0;23.4;86.0
2024/04/10;0.0;22.9;87.0
2024/04/10;0.0;22.2;91.0
2024/04/10;0.0;21.7;92.0
2024/04/10;0.0;20.8;94.0
2024/04/10;0.0;20.7;96.0
2024/04/10;0.0;21.1;96.0
2024/04/10;0.0;21.3;95.0
2024/04/10;0.0;22.9;88.0
2024/04/10;0.2;24.2;82.0
2024/04/10;0.0;26.1;72.0
2024/04/10;0.0;25.3;75.0
2024/04/10;0.0;27.9;65.0
2024/04/10;0.0;28.9;60.0
2024/04/10;0.0;28.8;59.0
2024/04/10;0.0;28.9;58.0
2024/04/10;0.0;29.0;56.0
2024/04/10;0.0;27.9;63.0
2024/04/10;0.0;26.6;70.0
2024/04/10;0.0;25.5;76.0
2024/04/10;0.0;25.0;78.0
2024/04/11;0.0;23.8;84.0
2024/04/11;0.0;23.4;85.0
2024/04/11;0.0;23.3;83.0
2024/04/11;0.0;23.1;82.0
2024/04/11;0.0;24.1;77.0
2024/04/11;0.0;23.8;79.0
2024/04/11;0.0;22.1;88.0
2024/04/11;0.0;22.0;88.0
2024/04/11;0.0;21.9;88.0
2024/04/11;0.0;21.6;90.0
2024/04/11;0.0;21.6;90.0
2024/04/11;0.0;23.0;84.0
2024/04/11;0.0;24.7;77.0
2024/04/11;0.0;26.5;70.0
2024/04/11;0.0;27.8;65.0
2024/04/11;0.0;28.0;64.0
2024/04/11;0.0;28.9;57.0
2024/04/11;0.0;29.2;59.0
2024/04/11;0.0;29.6;60.0
2024/04/11;0.0;29.6;60.0
2024/04/11;0.0;29.1;58.0
2024/04/11;0.0;26.5;65.0
2024/04/11;0.0;25.6;71.0
2024/04/11;0.0;25.3;73.0
2024/04/12;0.0;24.8;76.0
2024/04/12;0.0;23.8;80.0
2024/04/12;0.0;22.8;81.0
2024/04/12;0.0;22.5;78.0
2024/04/12;0.0;22.0;78.0
2024/04/12;0.0;21.5;81.0
2024/04/12;0.0;21.0;82.0
2024/04/12;0.0;20.8;82.0
2024/04/12;0.0;20.2;86.0
2024/04/12;0.0;20.1;87.0
2024/04/12;0.0;20.3;87.0
2024/04/12;0.0;21.5;80.0
2024/04/12;0.0;23.2;74.0
2024/04/12;0.0;25.5;72.0
2024/04/12;0.0;25.8;68.0
2024/04/12;0.0;27.1;66.0
2024/04/12;0.0;27.2;67.0
2024/04/12;0.0;28.7;59.0
2024/04/12;0.0;28.8;60.0
2024/04/12;0.0;28.8;61.0
2024/04/12;0.0;28.1;64.0
2024/04/12;0.0;26.1;72.0
2024/04/12;0.0;25.7;72.0
2024/04/12;0.0;25.8;72.0
2024/04/13;0.0;25.3;74.0
2024/04/13;0.0;25.1;73.0
2024/04/13;0.0;23.9;80.0
2024/04/13;0.0;22.8;86.0
2024/04/13;0.0;22.7;86.0
2024/04/13;0.0;22.3;86.0
2024/04/13;0.0;21.6;88.0
2024/04/13;0.0;21.4;88.0
2024/04/13;0.0;21.4;87.0
2024/04/13;0.0;21.0;88.0
2024/04/13;0.0;21.0;87.0
2024/04/13;0.0;22.6;80.0
2024/04/13;0.0;23.4;78.0
2024/04/13;0.0;24.3;80.0
2024/04/13;0.0;26.3;69.0
2024/04/13;0.0;25.8;68.0
2024/04/13;0.0;27.7;64.0
2024/04/13;0.0;27.4;63.0
2024/04/13;0.0;28.9;62.0
2024/04/13;0.0;28.0;63.0
2024/04/13;0.0;27.7;64.0
2024/04/13;0.0;26.6;68.0
2024/04/13;0.0;26.0;70.0
2024/04/13;0.0;26.2;68.0
2024/04/14;0.0;25.8;69.0
2024/04/14;0.0;26.1;65.0
2024/04/14;0.0;26.2;65.0
2024/04/14;0.0;25.7;69.0
2024/04/14;0.0;23.0;91.0
2024/04/14;0.0;22.4;94.0
2024/04/14;0.4;22.0;96.0
2024/04/14;1.8;22.0;96.0
2024/04/14;2.0;21.9;97.0
2024/04/14;0.4;22.1;97.0
2024/04/14;8.2;21.0;93.0
2024/04/14;3.8;20.9;95.0
2024/04/14;0.2;21.4;95.0
2024/04/14;0.0;22.0;93.0
2024/04/14;0.2;22.1;93.0
2024/04/14;0.2;22.5;92.0
2024/04/14;0.0;22.8;91.0
2024/04/14;0.0;23.5;86.0
2024/04/14;0.0;23.8;85.0
2024/04/14;0.0;23.8;85.0
2024/04/14;0.0;23.4;88.0
2024/04/14;0.4;22.8;91.0
2024/04/14;0.8;22.4;94.0
2024/04/14;0.6;22.3;94.0
2024/04/15;0.2;22.1;95.0
2024/04/15;0.4;22.2;96.0
2024/04/15;1.4;22.1;96.0
2024/04/15;0.2;21.9;97.0
2024/04/15;0.0;21.9;96.0
2024/04/15;0.2;21.7;97.0
2024/04/15;0.2;21.5;94.0
2024/04/15;0.0;21.3;94.0
2024/04/15;0.0;21.3;94.0
2024/04/15;0.0;21.3;94.0
2024/04/15;0.0;21.4;93.0
2024/04/15;0.0;21.7;92.0
2024/04/15;0.0;22.3;90.0
2024/04/15;0.0;24.0;83.0
2024/04/15;0.0;25.4;79.0
2024/04/15;0.0;25.7;74.0
2024/04/15;0.0;26.5;68.0
2024/04/15;0.0;26.8;66.0
